harvest_year,plot,sub_plot,fertilizer_code,cultivar,grain,straw
1852,2,*,FYM,old red cluster,1.92,3.88
1852,3,*,Nil,old red cluster,0.97,1.78
1852,5,*,PKNaMg,old red cluster,1.18,2.21
1852,6,*,N1PKNaMg,old red cluster,1.45,2.91
1852,7,*,N2PKNaMg,old red cluster,1.83,4.28
1852,8,*,N3PKNaMg,old red cluster,1.88,4.25
1852,9,a,N1*,old red cluster,1.78,4.16
1852,9,b,N2*,old red cluster,1.69,3.78
1852,10,*,N2,old red cluster,1.5,3.14
1852,11,*,N2P,old red cluster,1.6,3.36
1852,12,*,N2PNa*,old red cluster,1.68,3.64
1852,13,*,N2PK,old red cluster,1.66,3.65
1852,14,*,N2PMg*,old red cluster,1.71,4.01
1852,15,a,N2PKNaMg,old red cluster,1.63,3.6
1852,15,b,N1.5PKNaMg + rape cake,old red cluster,1.7,3.83
1852,16,*,N4PKNaMg,old red cluster,1.96,5.21
1852,17,*,N2,old red cluster,1.74,4.04
1852,18,*,PKNaMg,old red cluster,1,1.94
1852,19,*,N1.5P + rape cake,old red cluster,1.77,3.81
1853,2,*,FYM,red rostock,1.26,3.78
1853,3,*,Nil,red rostock,0.45,1.73
1853,5,*,PKNaMg,red rostock,0.67,2.29
1853,6,*,N1PKNaMg,red rostock,1.15,3.13
1853,7,*,N2PKNaMg,red rostock,1.53,4.19
1853,8,*,N3PKNaMg,red rostock,1.56,4.43
1853,9,a,N1*,red rostock,0.77,2.69
1853,9,b,N2*,red rostock,0.73,2.53
1853,10,*,N2,red rostock,0.86,2.66
1853,11,*,N2P,red rostock,1.17,2.93
1853,12,*,N2PNa*,red rostock,1.49,4.13
1853,13,*,N2PK,red rostock,1.53,4.27
1853,14,*,N2PMg*,red rostock,1.5,4.06
1853,15,a,N2PKNaMg,red rostock,1.28,3.77
1853,15,b,N1.5PKNaMg + rape cake,red rostock,1.51,4.21
1853,16,*,N4PKNaMg,red rostock,1.7,5.57
1853,17,*,PKNaMg,red rostock,0.59,2.25
1853,18,*,N2,red rostock,1.33,4.03
1853,19,*,N1.5P + rape cake,red rostock,1.3,3.6
1854,2,*,FYM,red rostock,3,4.99
1854,3,*,Nil,red rostock,1.62,2.51
1854,5,*,PKNaMg,red rostock,1.75,2.82
1854,6,*,N1PKNaMg,red rostock,2.48,4.43
1854,7,*,N2PKNaMg,red rostock,3.31,6.22
1854,8,*,N3PKNaMg,red rostock,3.52,6.87
1854,9,a,N1*,red rostock,2.75,4.64
1854,9,b,N2*,red rostock,2.78,4.76
1854,10,*,N2,red rostock,2.66,4.52
1854,11,*,N2P,red rostock,3.15,5.7
1854,12,*,N2PNa*,red rostock,3.31,6.16
1854,13,*,N2PK,red rostock,3.24,6.14
1854,14,*,N2PMg*,red rostock,3.26,6.15
1854,15,a,N2PKNaMg,red rostock,3.14,5.49
1854,15,b,N1.5PKNaMg + rape cake,red rostock,3.15,5.91
1854,16,*,N4PKNaMg,red rostock,3.66,7.48
1854,17,*,N2,red rostock,3.18,5.7
1854,18,*,PKNaMg,red rostock,1.7,2.69
1854,19,*,N1.5P + rape cake,red rostock,2.99,5.24
1855,2,*,FYM,red rostock,2.51,4.31
1855,3,*,Nil,red rostock,1.26,2.03
1855,5,*,PKNaMg,red rostock,1.29,2.03
1855,6,*,N1PKNaMg,red rostock,2,3.29
1855,7,*,N2PKNaMg,red rostock,2.37,4.52
1855,8,*,N3PKNaMg,red rostock,2.28,4.59
1855,9,a,N2*PKNaMg,red rostock,2.17,4.42
1855,9,b,N2*,red rostock,1.8,3.6
1855,10,*,N2,red rostock,1.73,3.24
1855,11,*,N2P,red rostock,1.57,3.16
1855,12,*,N2PNa*,red rostock,2.3,4.24
1855,13,*,N2PK,red rostock,2.27,4.14
1855,14,*,N2PMg*,red rostock,2.31,4.25
1855,15,a,N2PKNaMg,red rostock,2.28,4.29
1855,15,b,N1.5PKNaMg + rape cake,red rostock,2.46,4.73
1855,16,*,N4PKNaMg,red rostock,2.36,5.34
1855,17,*,PKNaMg,red rostock,1.31,2.12
1855,18,*,N2,red rostock,2.41,4.62
1855,19,*,N1.5P + rape cake,red rostock,2.21,4.32
1856,2,*,FYM,red rostock,2.55,4.84
1856,3,*,Nil,red rostock,1.08,1.85
1856,5,*,PKNaMg,red rostock,1.36,2.32
1856,6,*,N1PKNaMg,red rostock,1.95,3.45
1856,7,*,N2PKNaMg,red rostock,2.56,5.02
1856,8,*,N3PKNaMg,red rostock,2.75,5.76
1856,9,a,N2*PKNaMg,red rostock,2.26,4.34
1856,9,b,N2*,red rostock,1.88,3.53
1856,10,*,N2,red rostock,1.82,3.36
1856,11,*,N2P,red rostock,2.21,3.9
1856,12,*,N2PNa*,red rostock,2.35,4.25
1856,13,*,N2PK,red rostock,2.27,4.15
1856,14,*,N2PMg*,red rostock,2.44,4.67
1856,15,a,N2PKNaMg,red rostock,2.16,3.95
1856,15,b,N1.5PKNaMg + rape cake,red rostock,2.29,4.21
1856,16,*,N4PKNaMg,red rostock,2.74,6.17
1856,17,*,N2,red rostock,2.2,3.94
1856,18,*,PKNaMg,red rostock,1.28,2.22
1856,19,*,N1.5P + rape cake,red rostock,2.31,3.99
1857,2,*,FYM,red rostock,2.9,3.73
1857,3,*,Nil,red rostock,1.47,1.76
1857,5,*,PKNaMg,red rostock,1.64,1.88
1857,6,*,N1PKNaMg,red rostock,2.47,3.09
1857,7,*,N2PKNaMg,red rostock,3.19,4.25
1857,8,*,N3PKNaMg,red rostock,3.47,4.91
1857,9,a,N2*PKNaMg,red rostock,3.1,4.33
1857,9,b,N2*,red rostock,2.49,3.34
1857,10,*,N2,red rostock,2.25,2.95
1857,11,*,N2P,red rostock,2.71,3.29
1857,12,*,N2PNa*,red rostock,3.07,4.06
1857,13,*,N2PK,red rostock,3.06,4.13
1857,14,*,N2PMg*,red rostock,3.08,4.1
1857,15,a,N2PKNaMg,red rostock,3.01,4.13
1857,15,b,N1.5PKNaMg + rape cake,red rostock,3.1,4.24
1857,16,*,N4PKNaMg,red rostock,3.55,5.26
1857,17,*,PKNaMg,red rostock,1.81,2.24
1857,18,*,N2,red rostock,2.85,3.82
1857,19,*,N1.5P + rape cake,red rostock,2.91,3.58
1858,2,*,FYM,red rostock,2.82,4.3
1858,3,*,Nil,red rostock,1.32,1.89
1858,5,*,PKNaMg,red rostock,1.36,1.78
1858,6,*,N1PKNaMg,red rostock,2.06,2.97
1858,7,*,N2PKNaMg,red rostock,2.8,4.52
1858,8,*,N3PKNaMg,red rostock,3,5.23
1858,9,a,N2*PKNaMg,red rostock,2.67,4.84
1858,9,b,N2*,red rostock,1.65,3.01
1858,10,*,N2,red rostock,1.8,2.66
1858,11,*,N2P,red rostock,2.29,3.26
1858,12,*,N2PNa*,red rostock,2.71,4.12
1858,13,*,N2PK,red rostock,2.68,4.13
1858,14,*,N2PMg*,red rostock,2.72,4.18
1858,15,a,N2PKNaMg,red rostock,2.56,3.94
1858,15,b,N1.5PKNaMg + rape cake,red rostock,2.73,4.15
1858,16,*,N4PKNaMg,red rostock,3.04,5.39
1858,17,*,N2,red rostock,2.43,3.63
1858,18,*,PKNaMg,red rostock,1.58,2.23
1858,19,*,N1.5P + rape cake,red rostock,2.44,3.57
1859,2,*,FYM,red rostock,2.54,5.39
1859,3,*,Nil,red rostock,1.25,2.48
1859,5,*,PKNaMg,red rostock,1.43,2.64
1859,6,*,N1PKNaMg,red rostock,2.06,4.26
1859,7,*,N2PKNaMg,red rostock,2.35,5.31
1859,8,*,N3PKNaMg,red rostock,2.29,6.14
1859,9,a,N2*PKNaMg,red rostock,2.02,5.91
1859,9,b,N2*,red rostock,1.58,4.02
1859,10,*,N2,red rostock,1.52,3.45
1859,11,*,N2P,red rostock,1.86,3.98
1859,12,*,N2PNa*,red rostock,2.34,5.21
1859,13,*,N2PK,red rostock,2.31,5.35
1859,14,*,N2PMg*,red rostock,2.31,5.31
1859,15,a,N2PKNaMg,red rostock,2.3,5.35
1859,15,b,N1.5PKNaMg + rape cake,red rostock,2.35,5.6
1859,16,*,N4PKNaMg,red rostock,2.26,6.57
1859,17,*,PKNaMg,red rostock,1.36,2.72
1859,18,*,N2,red rostock,2.22,5.15
1859,19,*,N1.5P + rape cake,red rostock,2.13,4.51
1860,2,*,FYM,red rostock,2.09,3.86
1860,3,*,Nil,red rostock,0.87,1.67
1860,5,*,PKNaMg,red rostock,1.03,1.82
1860,6,*,N1PKNaMg,red rostock,1.43,2.57
1860,7,*,N2PKNaMg,red rostock,1.8,3.45
1860,8,*,N3PKNaMg,red rostock,1.99,4.31
1860,9,a,N2*PKNaMg,red rostock,2.08,5.36
1860,9,b,N2*,red rostock,1.29,3.51
1860,10,*,N2,red rostock,1.1,2.57
1860,11,*,N2P,red rostock,1.45,2.92
1860,12,*,N2PNa*,red rostock,1.81,3.54
1860,13,*,N2PK,red rostock,1.78,3.38
1860,14,*,N2PMg*,red rostock,1.76,3.45
1860,15,a,N2PKNaMg,red rostock,1.69,3.23
1860,15,b,N1.5PKNaMg + rape cake,red rostock,1.81,3.46
1860,16,*,N4PKNaMg,red rostock,2.1,4.67
1860,17,*,N2,red rostock,1.66,3.18
1860,18,*,PKNaMg,red rostock,1.06,1.94
1860,19,*,N1.5P + rape cake,red rostock,1.61,3.07
1861,2,*,FYM,red rostock,2.47,3.48
1861,3,*,Nil,red rostock,0.91,1.48
1861,5,*,PKNaMg,red rostock,1.19,1.74
1861,6,*,N1PKNaMg,red rostock,2.01,2.95
1861,7,*,N2PKNaMg,red rostock,2.5,3.96
1861,8,*,N3PKNaMg,red rostock,2.51,4.32
1861,9,a,N2*PKNaMg,red rostock,2.42,4.98
1861,9,b,N2*,red rostock,1.02,2.43
1861,10,*,N2,red rostock,1.06,2.29
1861,11,*,N2P,red rostock,1.7,2.93
1861,12,*,N2PNa*,red rostock,2.33,3.66
1861,13,*,N2PK,red rostock,2.51,3.82
1861,14,*,N2PMg*,red rostock,2.41,3.75
1861,15,a,N2PKNaMg,red rostock,2.45,3.72
1861,15,b,N1.5PKNaMg + rape cake,red rostock,2.52,3.9
1861,16,*,N4PKNaMg,red rostock,2.68,4.92
1861,17,*,PKNaMg,red rostock,1.41,2.01
1861,18,*,N2,red rostock,2.34,3.6
1861,19,*,N1.5P + rape cake,red rostock,2.36,3.63
1862,2,*,FYM,red rostock,2.74,4.7
1862,3,*,Nil,red rostock,1.17,1.92
1862,5,*,PKNaMg,red rostock,1.24,2.08
1862,6,*,N1PKNaMg,red rostock,1.97,3.33
1862,7,*,N2PKNaMg,red rostock,2.51,4.39
1862,8,*,N3PKNaMg,red rostock,2.77,5.25
1862,9,a,N2*PKNaMg,red rostock,3.01,6.78
1862,9,b,N2*,red rostock,1.84,3.65
1862,10,*,N2,red rostock,1.71,3.05
1862,11,*,N2P,red rostock,1.93,3.21
1862,12,*,N2PNa*,red rostock,2.31,4.07
1862,13,*,N2PK,red rostock,2.23,4.07
1862,14,*,N2PMg*,red rostock,2.18,3.9
1862,15,a,N2PKNaMg,red rostock,2.1,3.81
1862,15,b,N1.5PKNaMg + rape cake,red rostock,2.27,4.21
1862,16,*,N4PKNaMg,red rostock,2.5,5.06
1862,17,*,N2,red rostock,1.93,3.45
1862,18,*,PKNaMg,red rostock,1.33,2.32
1862,19,*,N1.5P + rape cake,red rostock,1.66,2.97
1863,2,*,FYM,red rostock,3.24,4.8
1863,3,*,Nil,red rostock,1.36,1.82
1863,5,*,PKNaMg,red rostock,1.45,1.94
1863,6,*,N1PKNaMg,red rostock,2.84,4.17
1863,7,*,N2PKNaMg,red rostock,3.92,6.58
1863,8,*,N3PKNaMg,red rostock,4.05,7.4
1863,9,a,N2*PKNaMg,red rostock,4.01,7.08
1863,9,b,N2*,red rostock,3.05,4.7
1863,10,*,N2,red rostock,3.05,4.23
1863,11,*,N2P,red rostock,3.39,4.88
1863,12,*,N2PNa*,red rostock,3.92,6.06
1863,13,*,N2PK,red rostock,3.87,6.47
1863,14,*,N2PMg*,red rostock,3.91,6.03
1863,15,a,N2PKNaMg,red rostock,3.49,5.79
1863,15,b,N1.5PKNaMg + rape cake,red rostock,3.51,5.73
1863,16,*,N4PKNaMg,red rostock,4.1,7.7
1863,17,*,PKNaMg,red rostock,1.55,2.14
1863,18,*,N2,red rostock,3.37,5.39
1863,19,*,N1.5P + rape cake,red rostock,3.42,5.07
1864,2,*,FYM,red rostock,2.91,4.36
1864,3,*,Nil,red rostock,1.22,1.51
1864,5,*,PKNaMg,red rostock,1.22,1.54
1864,6,*,N1PKNaMg,red rostock,2.24,3.79
1864,7,*,N2PKNaMg,red rostock,3.36,5.57
1864,8,*,N3PKNaMg,red rostock,3.69,6.27
1864,9,a,N2*PKNaMg,red rostock,3.73,6.71
1864,9,b,N2*,red rostock,2.45,3.68
1864,10,*,N2,red rostock,2.52,3.41
1864,11,*,N2P,red rostock,2.58,4.11
1864,12,*,N2PNa*,red rostock,3.23,4.86
1864,13,*,N2PK,red rostock,3.18,5.1
1864,14,*,N2PMg*,red rostock,3.08,4.55
1864,15,a,N2PKNaMg,red rostock,2.76,4.49
1864,15,b,N1.5PKNaMg + rape cake,red rostock,2.71,4.5
1864,16,*,N4PKNaMg,red rostock,3.76,6.72
1864,17,*,N2,red rostock,2.64,4.25
1864,18,*,PKNaMg,red rostock,1.26,1.72
1864,19,*,N1.5P + rape cake,red rostock,2.74,3.77
1865,2,*,FYM,red rostock,2.67,3.48
1865,3,*,Nil,red rostock,1,1.24
1865,5,*,PKNaMg,red rostock,1.03,1.32
1865,6,*,N1PKNaMg,red rostock,1.8,2.27
1865,7,*,N2PKNaMg,red rostock,2.89,4.11
1865,8,*,N3PKNaMg,red rostock,3.18,5.16
1865,9,a,N2*PKNaMg,red rostock,3.23,5.25
1865,9,b,N2*,red rostock,2.25,3.52
1865,10,*,N2,red rostock,2.01,2.84
1865,11,*,N2P,red rostock,1.95,2.84
1865,12,*,N2PNa*,red rostock,2.52,3.49
1865,13,*,N2PK,red rostock,2.71,3.79
1865,14,*,N2PMg*,red rostock,2.66,3.55
1865,15,a,N2PKNaMg,red rostock,2.57,3.52
1865,15,b,N1.5PKNaMg + rape cake,red rostock,2.7,3.78
1865,16,*,Nil,red rostock,2.38,3.24
1865,17,*,PKNaMg,red rostock,1.23,1.65
1865,18,*,N2,red rostock,2.23,3.18
1865,19,*,N1.5P + rape cake,red rostock,2.34,3.35
1866,2,*,FYM,red rostock,2.32,4.55
1866,3,*,Nil,red rostock,0.92,1.51
1866,5,*,PKNaMg,red rostock,0.94,1.64
1866,6,*,N1PKNaMg,red rostock,1.45,2.52
1866,7,*,N2PKNaMg,red rostock,2.12,4.36
1866,8,*,N3PKNaMg,red rostock,2.31,5.96
1866,9,a,N2*PKNaMg,red rostock,2.31,5.96
1866,9,b,N2*,red rostock,2.22,5.25
1866,10,*,N2,red rostock,1.99,3.28
1866,11,*,N2P,red rostock,2.02,3.58
1866,12,*,N2PNa*,red rostock,2.03,3.93
1866,13,*,N2PK,red rostock,1.81,3.91
1866,14,*,N2PMg*,red rostock,2.01,3.88
1866,15,a,N2PKNaMg,red rostock,1.86,3.42
1866,15,b,N1.5PKNaMg + rape cake,red rostock,1.89,3.7
1866,16,*,Nil,red rostock,1.26,2.2
1866,17,*,N2,red rostock,1.9,3.9
1866,18,*,PKNaMg,red rostock,0.91,1.7
1866,19,*,N1.5P + rape cake,red rostock,1.9,3.75
1867,2,*,FYM,red rostock,1.97,3.52
1867,3,*,Nil,red rostock,0.62,1.1
1867,5,*,PKNaMg,red rostock,0.65,1.16
1867,6,*,N1PKNaMg,red rostock,1.13,1.94
1867,7,*,N2PKNaMg,red rostock,1.59,3.1
1867,8,*,N3PKNaMg,red rostock,2.19,4.71
1867,9,a,N2*PKNaMg,red rostock,2.08,5.51
1867,9,b,N2*,red rostock,1.56,3.64
1867,10,*,N2,red rostock,1.33,2.34
1867,11,*,N2P,red rostock,1.56,2.59
1867,12,*,N2PNa*,red rostock,1.73,2.98
1867,13,*,N2PK,red rostock,1.68,3.07
1867,14,*,N2PMg*,red rostock,1.6,2.88
1867,15,a,N2PKNaMg,red rostock,1.6,2.99
1867,15,b,N1.5PKNaMg + rape cake,red rostock,1.61,3.06
1867,16,*,Nil,red rostock,1.01,1.81
1867,17,*,PKNaMg,red rostock,0.75,1.38
1867,18,*,N2,red rostock,1.59,2.94
1867,19,*,N1.5P + rape cake,red rostock,1.59,2.94
1868,2,*,FYM,red rostock,2.92,4.7
1868,3,*,Nil,red rostock,1.23,1.31
1868,5,*,PKNaMg,red rostock,1.27,1.51
1868,6,*,N1PKNaMg,red rostock,2.06,2.88
1868,7,*,N2PKNaMg,red rostock,2.77,4.32
1868,8,*,N3PKNaMg,red rostock,3.29,5.39
1868,9,a,N2*PKNaMg,red rostock,3.33,5.81
1868,9,b,N2*,red rostock,2.02,3.07
1868,10,*,N2,red rostock,1.95,2.54
1868,11,*,N2P,red rostock,2.48,3.16
1868,12,*,N2PNa*,red rostock,2.94,3.97
1868,13,*,N2PK,red rostock,2.82,4.52
1868,14,*,N2PMg*,red rostock,3.07,4.12
1868,15,a,N2PKNaMg,red rostock,3.2,5.22
1868,15,b,N1.5PKNaMg + rape cake,red rostock,3.02,4.73
1868,16,*,Nil,red rostock,1.64,2.29
1868,17,*,N2,red rostock,2.73,4.09
1868,18,*,PKNaMg,red rostock,1.35,1.8
1868,19,*,N1.5P + rape cake,red rostock,2.72,3.54
1869,2,*,FYM,red rostock,2.53,4.41
1869,3,*,Nil,red rostock,0.97,1.54
1869,5,*,PKNaMg,red rostock,1.06,1.8
1869,6,*,N1PKNaMg,red rostock,1.47,2.54
1869,7,*,N2PKNaMg,red rostock,1.98,3.6
1869,8,*,N3PKNaMg,red rostock,2.35,4.39
1869,9,a,N2*PKNaMg,red rostock,2.65,5.53
1869,9,b,N2*,red rostock,1.63,3.9
1869,10,*,N2,red rostock,1.35,2.5
1869,11,*,N2P,red rostock,1.51,2.76
1869,12,*,N2PNa*,red rostock,1.89,3.17
1869,13,*,N2PK,red rostock,1.94,3.42
1869,14,*,N2PMg*,red rostock,1.95,3.41
1869,15,a,N2PKNaMg,red rostock,1.83,3.31
1869,15,b,N1.5PKNaMg + rape cake,red rostock,1.9,3.37
1869,16,*,Nil,red rostock,1.12,1.85
1869,17,*,PKNaMg,red rostock,1.13,1.91
1869,18,*,N2,red rostock,1.6,2.75
1869,19,*,N1.5P + rape cake,red rostock,1.62,2.88
1870,2,*,FYM,red rostock,2.64,3.06
1870,3,*,Nil,red rostock,1.11,1.21
1870,5,*,PKNaMg,red rostock,1.35,1.53
1870,6,*,N1PKNaMg,red rostock,2.22,2.64
1870,7,*,N2PKNaMg,red rostock,2.94,3.61
1870,8,*,N3PKNaMg,red rostock,3.32,4.11
1870,9,a,N2*PKNaMg,red rostock,3.3,4.38
1870,9,b,N2*,red rostock,1.94,2.33
1870,10,*,N2,red rostock,1.64,1.89
1870,11,*,N2P,red rostock,1.87,2.14
1870,12,*,N2PNa*,red rostock,2.56,2.85
1870,13,*,N2PK,red rostock,2.73,3.26
1870,14,*,N2PMg*,red rostock,2.66,2.9
1870,15,a,N2PKNaMg,red rostock,2.8,3.44
1870,15,b,N1.5PKNaMg + rape cake,red rostock,2.86,3.5
1870,16,*,Nil,red rostock,1.35,1.51
1870,17,*,N2,red rostock,2.53,3
1870,18,*,PKNaMg,red rostock,1.41,1.54
1870,19,*,N1.5P + rape cake,red rostock,2.4,2.51
1871,2,*,FYM,red rostock,2.8,5.05
1871,3,*,Nil,red rostock,0.74,1.33
1871,5,*,PKNaMg,red rostock,0.87,1.61
1871,6,*,N1PKNaMg,red rostock,1.22,2.58
1871,7,*,N2PKNaMg,red rostock,1.69,3.46
1871,8,*,N3PKNaMg,red rostock,2.07,4.41
1871,9,a,N2*PKNaMg,red rostock,2.5,5.5
1871,9,b,N2*,red rostock,1.23,2.72
1871,10,*,N2,red rostock,0.75,1.45
1871,11,*,N2P,red rostock,0.82,1.53
1871,12,*,N2PNa*,red rostock,1.52,2.89
1871,13,*,N2PK,red rostock,2.17,4.24
1871,14,*,N2PMg*,red rostock,1.81,3.36
1871,15,a,N2PKNaMg,red rostock,2.14,4.03
1871,15,b,N1.5PKNaMg + rape cake,red rostock,2.35,4.27
1871,16,*,Nil,red rostock,0.94,1.73
1871,17,*,PKNaMg,red rostock,1.1,2.04
1871,18,*,N2,red rostock,2,3.75
1871,19,*,N1.5P + rape cake,red rostock,1.58,3.01
1872,2,*,FYM,red rostock,2.29,4.22
1872,3,*,Nil,red rostock,0.8,1.33
1872,5,*,PKNaMg,red rostock,0.94,1.5
1872,6,*,N1PKNaMg,red rostock,1.47,2.88
1872,7,*,N2PKNaMg,red rostock,2.17,4.29
1872,8,*,N3PKNaMg,red rostock,2.61,5.69
1872,9,a,N2*PKNaMg,red rostock,2.88,7.32
1872,9,b,N2*,red rostock,1.61,3.6
1872,10,*,N2,red rostock,1.36,2.84
1872,11,*,N2P,red rostock,1.98,3.84
1872,12,*,N2PNa*,red rostock,2.1,4.11
1872,13,*,N2PK,red rostock,2.17,4.37
1872,14,*,N2PMg*,red rostock,2.19,4.25
1872,15,a,N2PKNaMg,red rostock,2.2,4.5
1872,15,b,N1.5PKNaMg + rape cake,red rostock,2.35,4.63
1872,16,*,Nil,red rostock,0.94,1.74
1872,17,*,N2,red rostock,1.89,3.7
1872,18,*,PKNaMg,red rostock,0.95,1.87
1872,19,*,N1.5P + rape cake,red rostock,2.01,3.7
1873,2,*,FYM,red rostock,1.82,2.76
1873,3,*,Nil,red rostock,0.82,1.07
1873,5,*,PKNaMg,red rostock,0.86,1.17
1873,6,*,N1PKNaMg,red rostock,1.08,1.71
1873,7,*,N2PKNaMg,red rostock,1.49,2.27
1873,8,*,N3PKNaMg,red rostock,1.85,2.99
1873,9,a,N2*PKNaMg,red rostock,2.42,4.41
1873,9,b,N2*,red rostock,1.46,2.64
1873,10,*,N2,red rostock,1.36,1.84
1873,11,*,N2P,red rostock,1.29,1.77
1873,12,*,N2PNa*,red rostock,1.55,2.23
1873,13,*,N2PK,red rostock,1.59,2.32
1873,14,*,N2PMg*,red rostock,1.62,2.41
1873,15,*,N2PKNaMg,red rostock,2.19,3.45
1873,16,*,Nil,red rostock,0.86,1.3
1873,17,*,PKNaMg,red rostock,0.8,1.23
1873,18,*,N2,red rostock,1.38,2.14
1873,19,*,N1.5P + rape cake,red rostock,1.36,2.08
1874,2,*,FYM,red rostock,2.73,4.98
1874,3,*,Nil,red rostock,0.8,1.12
1874,5,*,PKNaMg,red rostock,0.89,0.99
1874,6,*,N1PKNaMg,red rostock,1.75,2.49
1874,7,*,N2PKNaMg,red rostock,2.75,5.21
1874,8,*,N3PKNaMg,red rostock,2.87,5.68
1874,9,a,N2*PKNaMg,red rostock,2.7,5.62
1874,9,b,N2*,red rostock,1.42,2.43
1874,10,*,N2,red rostock,1.77,2.45
1874,11,*,N2P,red rostock,2.28,3.5
1874,12,*,N2PNa*,red rostock,2.72,4.37
1874,13,*,N2PK,red rostock,2.58,4.46
1874,14,*,N2PMg*,red rostock,2.51,4.03
1874,15,*,N2PKNaMg,red rostock,2.03,3.11
1874,16,*,Nil,red rostock,0.83,1.29
1874,17,*,N2,red rostock,2.31,3.91
1874,18,*,PKNaMg,red rostock,0.96,1.15
1874,19,*,N1.5P + rape cake,red rostock,2.57,3.52
1875,2,*,FYM,red rostock,2.12,4.17
1875,3,*,Nil,red rostock,0.61,1.08
1875,5,*,PKNaMg,red rostock,0.66,1.26
1875,6,*,N1PKNaMg,red rostock,1.2,2.25
1875,7,*,N2PKNaMg,red rostock,1.89,3.84
1875,8,*,N3PKNaMg,red rostock,2.17,4.85
1875,9,a,N2*PKNaMg,red rostock,2.2,5.32
1875,9,b,N2*,red rostock,1.18,2.65
1875,10,*,N2,red rostock,0.97,1.88
1875,11,*,N2P,red rostock,1.26,2.59
1875,12,*,N2PNa*,red rostock,1.77,3.41
1875,13,*,N2PK,red rostock,1.93,3.66
1875,14,*,N2PMg*,red rostock,1.87,3.5
1875,15,*,N2PKNaMg,red rostock,1.92,3.59
1875,16,*,Nil,red rostock,0.73,1.33
1875,17,*,PKNaMg,red rostock,0.82,1.52
1875,18,*,N2,red rostock,1.78,3.37
1875,19,*,N1.5P + rape cake,red rostock,1.56,2.8
1876,2,*,FYM,red rostock,1.73,2.4
1876,3,*,Nil,red rostock,0.59,0.76
1876,5,*,PKNaMg,red rostock,0.72,0.88
1876,6,*,N1PKNaMg,red rostock,1.15,1.46
1876,7,*,N2PKNaMg,red rostock,1.78,2.48
1876,8,*,N3PKNaMg,red rostock,2.21,3.3
1876,9,a,N2*PKNaMg,red rostock,2.53,4.02
1876,9,b,N2*,red rostock,0.86,1.36
1876,10,*,N2,red rostock,0.88,1.23
1876,11,*,N2P,red rostock,1.01,1.43
1876,12,*,N2PNa*,red rostock,1.38,1.89
1876,13,*,N2PK,red rostock,1.82,2.73
1876,14,*,N2PMg*,red rostock,1.57,2.18
1876,15,*,N2PKNaMg,red rostock,1.86,2.72
1876,16,*,Nil,red rostock,0.75,0.98
1876,17,*,N2,red rostock,1.87,2.85
1876,18,*,PKNaMg,red rostock,0.7,1.01
1876,19,*,N1.5P + rape cake,red rostock,1.29,1.76
1877,2,*,FYM,red rostock,1.66,2.54
1877,3,*,Nil,red rostock,0.63,0.87
1877,5,*,PKNaMg,red rostock,0.77,0.99
1877,6,*,N1PKNaMg,red rostock,0.98,1.32
1877,7,*,N2PKNaMg,red rostock,1.36,2.06
1877,8,*,N3PKNaMg,red rostock,1.7,2.52
1877,9,a,N2*PKNaMg,red rostock,2.67,4.32
1877,9,b,N2*,red rostock,1.85,2.85
1877,10,*,N2,red rostock,1.2,1.58
1877,11,*,N2P,red rostock,1.25,1.58
1877,12,*,N2PNa*,red rostock,1.26,1.67
1877,13,*,N2PK,red rostock,1.28,1.76
1877,14,*,N2PMg*,red rostock,1.25,1.76
1877,15,*,N2PKNaMg,red rostock,2.25,3.13
1877,16,*,Nil,red rostock,0.66,0.85
1877,17,*,PKNaMg,red rostock,0.7,0.87
1877,18,*,N2,red rostock,0.85,1.19
1877,19,*,N1.5P + rape cake,red rostock,1.3,1.63
1878,2,*,FYM,red rostock,2.12,4.53
1878,3,*,Nil,red rostock,0.87,1.16
1878,5,*,PKNaMg,red rostock,1.01,1.48
1878,6,*,N1PKNaMg,red rostock,1.63,3.3
1878,7,*,N2PKNaMg,red rostock,2.32,5.56
1878,8,*,N3PKNaMg,red rostock,2.77,6.92
1878,9,a,N2*PKNaMg,red rostock,2.62,6.3
1878,9,b,N2*,red rostock,1.58,3.25
1878,10,*,N2,red rostock,1.98,3.31
1878,11,*,N2P,red rostock,2.13,4.81
1878,12,*,N2PNa*,red rostock,2.17,5.22
1878,13,*,N2PK,red rostock,2.14,5.26
1878,14,*,N2PMg*,red rostock,2.29,5.5
1878,15,*,N2PKNaMg,red rostock,1.59,3.45
1878,16,*,Nil,red rostock,0.96,1.49
1878,17,*,N2,red rostock,2.11,5.2
1878,18,*,PKNaMg,red rostock,1.08,1.75
1878,19,*,N1.5P + rape cake,red rostock,1.93,3.53
1879,2,*,FYM,red rostock,1.19,2.51
1879,3,*,Nil,red rostock,0.37,0.85
1879,5,*,PKNaMg,red rostock,0.43,0.96
1879,6,*,N1PKNaMg,red rostock,0.77,1.79
1879,7,*,N2PKNaMg,red rostock,1.18,3.38
1879,8,*,N3PKNaMg,red rostock,1.52,4.68
1879,9,a,N2*PKNaMg,red rostock,1.64,4.87
1879,9,b,N2*,red rostock,0.39,1.2
1879,10,*,N2,red rostock,0.4,1.14
1879,11,*,N2P,red rostock,0.82,2.27
1879,12,*,N2PNa*,red rostock,1.05,2.77
